Date,Close,High,Low,Open,Volume
2022-05-17,5.599999904632568,5.599999904632568,5.599999904632568,5.599999904632568,0
2022-05-18,5.599999904632568,5.599999904632568,5.599999904632568,5.599999904632568,0
2022-05-19,5.349999904632568,5.349999904632568,5.349999904632568,5.349999904632568,0
2022-05-20,5.75,5.75,5.5,5.5,20
2022-05-23,5.75,5.75,5.75,5.75,0
2022-05-24,5.550000190734863,5.550000190734863,5.550000190734863,5.550000190734863,0
2022-05-25,5.550000190734863,5.550000190734863,5.550000190734863,5.550000190734863,0
2022-05-26,5.550000190734863,5.550000190734863,5.550000190734863,5.550000190734863,0
2022-05-27,5.849999904632568,5.849999904632568,5.599999904632568,5.599999904632568,20
2022-05-30,5.849999904632568,5.849999904632568,5.849999904632568,5.849999904632568,0
2022-05-31,5.849999904632568,5.849999904632568,5.849999904632568,5.849999904632568,0
2022-06-01,5.849999904632568,5.849999904632568,5.849999904632568,5.849999904632568,0
2022-06-02,6.150000095367432,6.150000095367432,5.849999904632568,5.849999904632568,3
2022-06-03,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,0
2022-06-06,6.199999809265137,6.199999809265137,6.050000190734863,6.050000190734863,3
2022-06-07,6.0,6.0,6.0,6.0,0
2022-06-08,6.0,6.0,6.0,6.0,15
2022-06-09,6.0,6.0,6.0,6.0,0
2022-06-10,5.75,5.75,5.75,5.75,0
2022-06-13,5.550000190734863,5.550000190734863,5.550000190734863,5.550000190734863,0
2022-06-14,5.400000095367432,5.400000095367432,5.400000095367432,5.400000095367432,0
2022-06-15,5.25,5.25,5.25,5.25,0
2022-06-16,5.449999809265137,5.449999809265137,5.449999809265137,5.449999809265137,0
2022-06-17,5.400000095367432,5.400000095367432,5.400000095367432,5.400000095367432,0
2022-06-20,5.400000095367432,5.400000095367432,5.400000095367432,5.400000095367432,0
2022-06-21,5.400000095367432,5.400000095367432,5.400000095367432,5.400000095367432,0
2022-06-22,5.300000190734863,5.300000190734863,5.300000190734863,5.300000190734863,0
2022-06-23,5.300000190734863,5.300000190734863,5.300000190734863,5.300000190734863,0
2022-06-24,5.449999809265137,5.449999809265137,5.449999809265137,5.449999809265137,0
2022-06-27,5.75,5.75,5.75,5.75,0
2022-06-28,5.650000095367432,5.650000095367432,5.650000095367432,5.650000095367432,4
2022-06-29,5.599999904632568,5.599999904632568,5.599999904632568,5.599999904632568,0
2022-06-30,5.5,5.5,5.5,5.5,0
2022-07-01,5.400000095367432,5.400000095367432,5.400000095367432,5.400000095367432,0
2022-07-04,5.400000095367432,5.400000095367432,5.400000095367432,5.400000095367432,0
2022-07-05,5.449999809265137,5.449999809265137,5.449999809265137,5.449999809265137,0
2022-07-06,5.949999809265137,5.949999809265137,5.699999809265137,5.699999809265137,170
2022-07-07,5.900000095367432,5.900000095367432,5.900000095367432,5.900000095367432,0
2022-07-08,5.900000095367432,5.900000095367432,5.900000095367432,5.900000095367432,0
2022-07-11,6.0,6.0,5.900000095367432,5.900000095367432,100
2022-07-12,5.75,5.75,5.75,5.75,0
2022-07-13,5.650000095367432,5.650000095367432,5.650000095367432,5.650000095367432,0
2022-07-14,5.400000095367432,5.650000095367432,5.400000095367432,5.650000095367432,53
2022-07-15,5.5,5.5,5.5,5.5,0
2022-07-18,6.0,6.0,6.0,6.0,0
2022-07-19,6.0,6.0,6.0,6.0,0
2022-07-20,6.650000095367432,6.75,6.650000095367432,6.699999809265137,300
2022-07-21,6.650000095367432,6.650000095367432,6.650000095367432,6.650000095367432,0
2022-07-22,6.849999904632568,6.849999904632568,6.849999904632568,6.849999904632568,0
2022-07-25,6.849999904632568,6.849999904632568,6.849999904632568,6.849999904632568,0
