Date,Close,Return
2018-01-03,54.128623962402344,0.017060854519272972
2018-01-04,54.338897705078125,0.003884705120563048
2018-01-05,55.05943298339844,0.013260027507937089
2018-01-08,55.253822326660156,0.0035305365988844706
2018-01-09,55.18341064453125,-0.0012743314247588566
2018-01-10,55.05199432373047,-0.0023814461495921257
2018-01-11,55.1467170715332,0.0017206052017975093
2018-01-12,56.069095611572266,0.016725901178171743
2018-01-16,56.07156753540039,4.4087100053324946e-05
2018-01-17,56.48812484741211,0.007429029191108771
2018-01-18,56.33290481567383,-0.002747834737966026
2018-01-19,56.70632553100586,0.00662882051891156
2018-01-22,57.730857849121094,0.018067337435839326
2018-01-23,58.326438903808594,0.0103165114269399
2018-01-24,58.08443069458008,-0.0041492025533674814
2018-01-25,58.62248229980469,0.00926326726096005
2018-01-26,58.89126205444336,0.0045849261937440655
2018-01-29,58.83770751953125,-0.000909379983444758
2018-01-30,58.38594436645508,-0.007678122960963596
2018-01-31,58.62644958496094,0.00411923145400106
2018-02-01,58.59521484375,-0.0005327755890397468
2018-02-02,55.50128173828125,-0.052801804954876075
2018-02-05,52.68406677246094,-0.05075945775639945
2018-02-06,53.777034759521484,0.02074570271465581
2018-02-07,52.337928771972656,-0.02676060504236011
2018-02-08,49.972476959228516,-0.04519574748649313
2018-02-09,51.884674072265625,0.03826500564695312
2018-02-12,52.2957763671875,0.007923385899067048
2018-02-13,52.27494812011719,-0.00039827780591816797
2018-02-14,53.19533157348633,0.017606587600130785
2018-02-15,54.120697021484375,0.017395613874869875
2018-02-16,54.32600021362305,0.003793432151422138
2018-02-20,54.72718048095703,0.007384682578442048
2018-02-21,55.231014251708984,0.009206280431846237
2018-02-22,55.04009246826172,-0.0034567857576752736
2018-02-23,55.942138671875,0.016388893316874986
2018-02-26,56.71623992919922,0.013837534204129476
2018-02-27,55.41748046875,-0.02289925182047514
2018-02-28,54.74354553222656,-0.012161053350367879
2018-03-01,53.131370544433594,-0.029449590305471007
2018-03-02,53.76264953613281,0.011881473886906191
2018-03-05,54.28929901123047,0.00979582441791127
2018-03-06,54.593780517578125,0.005608499499775599
2018-03-07,55.294986724853516,0.012844067595751518
2018-03-08,56.0061149597168,0.012860627644271538
2018-03-09,57.566219329833984,0.02785596485739661
2018-03-12,57.81863021850586,0.004384704981677645
2018-03-13,56.52829360961914,-0.022316969530587816
2018-03-14,56.973609924316406,0.007877759724583155
2018-03-15,57.05891036987305,0.0014971922205728738
2018-03-16,56.256046295166016,-0.014070792265443277
2018-03-19,54.5526237487793,-0.030279812723580823
2018-03-20,54.34087371826172,-0.0038815737166503217
2018-03-21,54.25161361694336,-0.0016425959910240095
2018-03-22,52.22584915161133,-0.037340169817536295
2018-03-23,50.906761169433594,-0.025257377402298054
2018-03-26,52.272464752197266,0.0268275480779101
2018-03-27,49.934295654296875,-0.04473041608014294
2018-03-28,49.847015380859375,-0.0017479023643740543
2018-03-29,51.431915283203125,0.031795281828495
2018-04-02,50.21646499633789,-0.023632219025336965
2018-04-03,50.516475677490234,0.005974348874900448
2018-04-04,51.06345748901367,0.010827790422584194
2018-04-05,51.20875930786133,0.0028455146986261504
2018-04-06,50.083560943603516,-0.02197277144508125
2018-04-09,50.58641052246094,0.010040212185065123
2018-04-10,51.400177001953125,0.0160866618344242
2018-04-11,50.832862854003906,-0.011037202224569387
2018-04-12,51.43935012817383,0.011931007622210998
2018-04-13,51.37736129760742,-0.0012050858032215395
2018-04-16,51.87624740600586,0.009710232207306158
2018-04-17,53.525611877441406,0.031794213226853385
2018-04-18,53.328739166259766,-0.003678102954384199
2018-04-19,54.02597427368164,0.013074284491297439
2018-04-20,53.4244499206543,-0.011133984367966754
2018-04-23,53.250389099121094,-0.003258074192466487
2018-04-24,50.71285629272461,-0.04765285004158526
2018-04-25,50.73021697998047,0.0003423330596021845
2018-04-26,51.73788833618164,0.019863336216338734
