Date,Close,Return
2022-07-27,14.9399995803833,0.05137224069504809
2022-07-28,15.170000076293944,0.015394946611152482
2022-07-29,16.68000030517578,0.09953857754038542
2022-08-02,16.639999389648438,-0.002398136378626514
2022-08-03,17.309999465942383,0.04026442913878614
2022-08-04,17.670000076293945,0.020797262938099248
2022-08-05,17.459999084472656,-0.011884606163812372
2022-08-08,17.290000915527344,-0.009736436303510065
2022-08-09,17.040000915527344,-0.01445922421990653
2022-08-10,17.6299991607666,0.03462430830632379
2022-08-11,17.43000030517578,-0.011344235116918955
2022-08-12,17.5,0.00401604667806188
2022-08-15,17.690000534057617,0.010857173374720919
2022-08-16,17.899999618530273,0.011871061511183001
2022-08-17,17.6200008392334,-0.01564239023821079
2022-08-18,17.649999618530273,0.0017025413091966701
2022-08-19,17.1299991607666,-0.029461782946314408
2022-08-22,16.440000534057617,-0.04028013196225433
2022-08-23,16.559999465942383,0.007299204865363063
2022-08-24,16.579999923706055,0.0012077571502828732
2022-08-25,17.0,0.025331729687973592
2022-08-26,16.209999084472656,-0.04647064208984375
2022-08-29,16.079999923706055,-0.008019689581051592
2022-08-30,15.949999809265137,-0.008084584269758888
2022-08-31,16.0,0.0031348082340301175
2022-09-01,15.829999923706056,-0.010625004768371471
2022-09-02,15.8100004196167,-0.0012633925575329386
2022-09-06,15.600000381469728,-0.013282734508116012
2022-09-07,15.979999542236328,0.024358919966308346
2022-09-08,16.079999923706055,0.006257846328807437
2022-09-09,16.5,0.02611940785365041
2022-09-12,16.829999923706055,0.019999995376124513
2022-09-13,15.6899995803833,-0.06773620608975739
2022-09-14,15.899999618530272,0.01338432401295453
2022-09-15,15.640000343322754,-0.01635215606574658
2022-09-16,15.279999732971191,-0.023017941333054903
2022-09-19,15.359999656677246,0.00523559719267741
2022-09-20,15.119999885559082,-0.015624985448084439
2022-09-21,14.649999618530272,-0.03108467398056669
2022-09-22,14.520000457763672,-0.008873663082022754
2022-09-23,14.039999961853027,-0.03305788435109824
2022-09-26,14.229999542236328,0.013532733682303011
2022-09-27,14.140000343322754,-0.00632461010602603
2022-09-28,14.579999923706056,0.031117367022631015
2022-09-29,14.199999809265137,-0.026063108122728162
2022-09-30,13.90999984741211,-0.020422532799177162
2022-10-03,14.31999969482422,0.02947518705317531
2022-10-04,14.949999809265137,0.0439944223370774
2022-10-05,14.869999885559082,-0.005351165533559077
2022-10-06,14.850000381469728,-0.0013449565731856739
2022-10-07,14.149999618530272,-0.04713809730354879
2022-10-11,13.859999656677246,-0.020494697503260273
2022-10-12,13.93000030517578,0.005050551964826955
2022-10-13,13.890000343322754,-0.0028714975575530044
2022-10-14,13.199999809265137,-0.049676063139142856
2022-10-17,13.979999542236328,0.05909088971529419
2022-10-18,14.31999969482422,0.024320469507934206
2022-10-19,14.210000038146973,-0.00768154043446001
2022-10-20,14.18000030517578,-0.0021111705060280483
2022-10-21,14.65999984741211,0.03385046064217123
2022-10-24,14.729999542236328,0.004774876913561155
2022-10-25,14.81999969482422,0.006109990182269209
2022-10-26,14.279999732971191,-0.03643724513986468
2022-10-27,13.6899995803833,-0.041316538068669195
2022-10-28,12.760000228881836,-0.06793275237452023
2022-10-31,12.640000343322754,-0.009404379577318989
2022-11-01,11.9399995803833,-0.055379805690372264
2022-11-02,11.369999885559082,-0.047738669585943194
2022-11-03,11.020000457763672,-0.030782711637485694
2022-11-04,11.15999984741211,0.012704118315149948
2022-11-07,11.170000076293944,0.0008960778690469962
2022-11-08,11.100000381469728,-0.006266758670196881
2022-11-09,10.619999885559082,-0.04324328643375153
2022-11-10,11.890000343322754,0.11958573177487497
2022-11-11,12.359999656677246,0.03952895708858728
2022-11-14,12.119999885559082,-0.019417457749564604
2022-11-15,12.109999656677246,-0.0008251014006815938
2022-11-16,12.0,-0.009083374054151494
2022-11-17,11.640000343322754,-0.029999971389770508
2022-11-18,11.56999969482422,-0.006013801240022265
2022-11-21,11.380000114440918,-0.016421744632223123
2022-11-22,11.470000267028809,0.007908624928191665
2022-11-23,11.56999969482422,0.00871834572514052
2022-11-24,11.699999809265137,0.011235965243721724
2022-11-25,11.59000015258789,-0.00940168021115162
2022-11-28,11.5600004196167,-0.0025884152352226852
2022-11-29,11.369999885559082,-0.016436031761313474
2022-11-30,11.8100004196167,0.038698376296068204
2022-12-01,11.75,-0.005080475654940408
2022-12-02,11.550000190734863,-0.017021260362990343
2022-12-05,11.1899995803833,-0.0311688834984043
2022-12-06,10.81999969482422,-0.03306522783143895
2022-12-07,10.880000114440918,0.0055453254444544076
2022-12-08,11.100000381469728,0.020220612565693408
2022-12-09,10.949999809265137,-0.013513564599060834
2022-12-12,11.119999885559082,0.0155251213931622
2022-12-13,11.31999969482422,0.017985594543473704
2022-12-14,11.270000457763672,-0.00441689385233901
2022-12-15,10.859999656677246,-0.03637983890266705
2022-12-16,10.779999732971191,-0.007366475712259013
2022-12-19,10.43000030517578,-0.03246748019157375
2022-12-20,10.43000030517578,0.0
2022-12-21,10.640000343322754,0.020134231256231594
2022-12-22,10.300000190734863,-0.03195490052791783
2022-12-23,10.43000030517578,0.012621370100347695
2022-12-28,10.029999732971191,-0.03835096457342302
2022-12-29,10.329999923706056,0.029910289005161905
2022-12-30,10.289999961853027,-0.0038722131799086013
2023-01-03,10.550000190734863,0.025267272093848936
2023-01-04,10.449999809265137,-0.009478708972683103
2023-01-05,10.199999809265137,-0.023923445412730615
2023-01-06,10.520000457763672,0.03137261318454776
2023-01-09,10.65999984741211,0.01330792619358867
2023-01-10,11.010000228881836,0.032833056893025736
2023-01-11,11.619999885559082,0.05540414568539909
2023-01-12,11.68000030517578,0.00516354735005331
2023-01-13,11.989999771118164,0.026541049472833755
2023-01-16,12.15999984741211,0.014178488702180525
2023-01-17,11.770000457763672,-0.032072318630122165
2023-01-18,11.699999809265137,-0.005947378570606787
2023-01-19,11.4399995803833,-0.02222224214704205
2023-01-20,11.899999618530272,0.04020979501920219
2023-01-23,11.899999618530272,0.0
2023-01-24,11.770000457763672,-0.01092429957427643
2023-01-25,11.869999885559082,0.008496127774527684
2023-01-26,12.130000114440918,0.021903979055480027
2023-01-27,12.510000228881836,0.031327296855382825
2023-01-30,12.279999732971191,-0.018385331071348987
